"Accession_title","UID","Species","Length","Location"
"MK132270Indonemoura nohirae voucher i063.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991074","Indonemoura nohirae","658","i063.1|USA|insect|61.24 N 149.53 W|28-Apr-2016|C. Verdone|460 m"
"MK132269Indonemoura nohirae voucher i062.1 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991072","Indonemoura nohirae","658","i062.1|USA|insect|61.24 N 149.53 W|28-Apr-2016|C. Verdone|460 m"
"MK132455Indonemoura scalprata voucher 0066 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1548991444","Indonemoura scalprata","658","0066|China|insect|23.29 N 108.21 E|02-Feb-2014|L. Weihai|220 m"
"MH374046Lednia tumana mitochondrion, partial genome","1624685646","Lednia tumana","13752",NA
"KX212755Lednia tumana isolate LtLul10_7 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810794","Lednia tumana","495","LtLul10_7"
"KX212754Lednia tumana isolate LtLul10_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810792","Lednia tumana","574","LtLul10_3"
"KX212753Lednia tumana isolate LtSes10_14 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810790","Lednia tumana","531","LtSes10_14"
"KX212752Lednia tumana isolate LtSi10_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810788","Lednia tumana","616","LtSi10_3"
"KX212751Lednia tumana isolate LtLua10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810786","Lednia tumana","617","LtLua10_1"
"KX212750Lednia tumana isolate LtLua10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810784","Lednia tumana","619","LtLua10_2"
"KX212749Lednia tumana isolate LtSem10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810782","Lednia tumana","620","LtSem10_2"
"KX212748Lednia tumana isolate LtSes10_8 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810780","Lednia tumana","621","LtSes10_8"
"KX212747Lednia tumana isolate LtCh97_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810778","Lednia tumana","622","LtCh97_2"
"KX212746Lednia tumana isolate LtSes10_20 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810776","Lednia tumana","624","LtSes10_20"
"KX212745Lednia tumana isolate LtSes10_4 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810774","Lednia tumana","635","LtSes10_4"
"KX212744Lednia tumana isolate LtSes10_6 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810772","Lednia tumana","555","LtSes10_6"
"KX212743Lednia tumana isolate LtSes10_18 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810770","Lednia tumana","651","LtSes10_18"
"KX212742Lednia tumana isolate LtSem10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810768","Lednia tumana","651","LtSem10_1"
"KX212741Lednia tumana isolate LtLua10_13 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810766","Lednia tumana","651","LtLua10_13"
"KX212740Lednia tumana isolate LtHiw10_4 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810764","Lednia tumana","651","LtHiw10_4"
"KX212739Lednia tumana isolate LtHib10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810762","Lednia tumana","651","LtHib10_1"
"KX212738Lednia tumana isolate LtSem10_12 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810760","Lednia tumana","655","LtSem10_12"
"KX212737Lednia tumana isolate LtSi10_6 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810758","Lednia tumana","658","LtSi10_6"
"KX212736Lednia tumana isolate LtSi10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810756","Lednia tumana","658","LtSi10_2"
"KX212735Lednia tumana isolate LtSi10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810754","Lednia tumana","658","LtSi10_1"
"KX212734Lednia tumana isolate LtSes10_9 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810752","Lednia tumana","611","LtSes10_9"
"KX212733Lednia tumana isolate LtSes10_7 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810750","Lednia tumana","658","LtSes10_7"
"KX212732Lednia tumana isolate LtSes10_5 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810748","Lednia tumana","658","LtSes10_5"
"KX212731Lednia tumana isolate LtSes10_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810746","Lednia tumana","658","LtSes10_3"
"KX212730Lednia tumana isolate LtSes10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810744","Lednia tumana","658","LtSes10_2"
"KX212729Lednia tumana isolate LtSes10_19 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810742","Lednia tumana","658","LtSes10_19"
"KX212728Lednia tumana isolate LtSes10_16 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810740","Lednia tumana","658","LtSes10_16"
"KX212727Lednia tumana isolate LtSes10_15 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810738","Lednia tumana","658","LtSes10_15"
"KX212726Lednia tumana isolate LtSes10_13 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810736","Lednia tumana","658","LtSes10_13"
"KX212725Lednia tumana isolate LtSes10_11 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810734","Lednia tumana","658","LtSes10_11"
"KX212724Lednia tumana isolate LtSes10_10 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810732","Lednia tumana","658","LtSes10_10"
"KX212723Lednia tumana isolate LtSem10_9 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810730","Lednia tumana","658","LtSem10_9"
"KX212722Lednia tumana isolate LtSem10_8 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810728","Lednia tumana","658","LtSem10_8"
"KX212721Lednia tumana isolate LtSem10_7 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810726","Lednia tumana","658","LtSem10_7"
"KX212720Lednia tumana isolate LtSem10_6 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810724","Lednia tumana","658","LtSem10_6"
"KX212719Lednia tumana isolate LtSem10_5 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810722","Lednia tumana","658","LtSem10_5"
"KX212718Lednia tumana isolate LtSem10_4 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810720","Lednia tumana","658","LtSem10_4"
"KX212717Lednia tumana isolate LtSem10_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810718","Lednia tumana","658","LtSem10_3"
"KX212716Lednia tumana isolate LtSem10_15 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810716","Lednia tumana","658","LtSem10_15"
"KX212715Lednia tumana isolate LtSem10_14 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810714","Lednia tumana","658","LtSem10_14"
"KX212714Lednia tumana isolate LtSem10_11 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810712","Lednia tumana","658","LtSem10_11"
"KX212713Lednia tumana isolate LtSem10_10 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810710","Lednia tumana","658","LtSem10_10"
"KX212712Lednia tumana isolate LtLus10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810708","Lednia tumana","658","LtLus10_2"
"KX212711Lednia tumana isolate LtLus10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810706","Lednia tumana","658","LtLus10_1"
"KX212710Lednia tumana isolate LtLul10_6 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810704","Lednia tumana","658","LtLul10_6"
"KX212709Lednia tumana isolate LtLul10_5 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810702","Lednia tumana","658","LtLul10_5"
"KX212708Lednia tumana isolate LtLul10_4 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810700","Lednia tumana","658","LtLul10_4"
"KX212707Lednia tumana isolate LtLul10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810698","Lednia tumana","658","LtLul10_2"
"KX212706Lednia tumana isolate LtLul10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810696","Lednia tumana","658","LtLul10_1"
"KX212705Lednia tumana isolate LtLuh10_8 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810694","Lednia tumana","658","LtLuh10_8"
"KX212704Lednia tumana isolate LtLuh10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810692","Lednia tumana","658","LtLuh10_1"
"KX212703Lednia tumana isolate LtLua10_8 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810690","Lednia tumana","658","LtLua10_8"
"KX212702Lednia tumana isolate LtLua10_6 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810688","Lednia tumana","658","LtLua10_6"
"KX212701Lednia tumana isolate LtLua10_5 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810686","Lednia tumana","658","LtLua10_5"
"KX212700Lednia tumana isolate LtLua10_4 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810684","Lednia tumana","658","LtLua10_4"
"KX212699Lednia tumana isolate LtLua10_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810682","Lednia tumana","634","LtLua10_3"
"KX212698Lednia tumana isolate LtLua10_15 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810680","Lednia tumana","658","LtLua10_15"
"KX212697Lednia tumana isolate LtJa05_7 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810678","Lednia tumana","658","LtJa05_7"
"KX212696Lednia tumana isolate LtLua10_14 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810676","Lednia tumana","658","LtLua10_14"
"KX212695Lednia tumana isolate LtLua10_11 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810674","Lednia tumana","569","LtLua10_11"
"KX212694Lednia tumana isolate LtLua10_10 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810672","Lednia tumana","658","LtLua10_10"
"KX212693Lednia tumana isolate LtJa05_5 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810670","Lednia tumana","658","LtJa05_5"
"KX212692Lednia tumana isolate LtJa05_4 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810668","Lednia tumana","658","LtJa05_4"
"KX212691Lednia tumana isolate LtJa05_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810666","Lednia tumana","597","LtJa05_3"
"KX212690Lednia tumana isolate LtJa05_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810664","Lednia tumana","658","LtJa05_2"
"KX212689Lednia tumana isolate LtHiw10_5 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810662","Lednia tumana","658","LtHiw10_5"
"KX212688Lednia tumana isolate LtHiw10_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810660","Lednia tumana","658","LtHiw10_3"
"KX212687Lednia tumana isolate LtHiw10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810658","Lednia tumana","658","LtHiw10_2"
"KX212686Lednia tumana isolate LtHe10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810656","Lednia tumana","658","LtHe10_2"
"KX212685Lednia tumana isolate LtGr10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810654","Lednia tumana","658","LtGr10_2"
"KX212684Lednia tumana isolate LtCh98_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810652","Lednia tumana","611","LtCh98_1"
"KX212683Lednia tumana isolate LtBe10_5 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810650","Lednia tumana","658","LtBe10_5"
"KX212682Lednia tumana isolate LtBe10_4 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810648","Lednia tumana","658","LtBe10_4"
"KX212681Lednia tumana isolate LtBe10_3 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810646","Lednia tumana","658","LtBe10_3"
"KX212680Lednia tumana isolate LtBe10_2 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810644","Lednia tumana","658","LtBe10_2"
"KX212679Lednia tumana isolate LtBe10_1 cytrochrome oxidase subunit I gene, partial cds; mitochondrial","1042810642","Lednia tumana","658","LtBe10_1"
"MT257223Malenka californica voucher P56-CR4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052249","Malenka californica","636","P56-CR4|Canada: British Columbia, Crooked River, CR4|54.388 N 122.633 W|28-May-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257206Malenka californica voucher P74-CR4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052215","Malenka californica","637","P74-CR4|Canada: British Columbia, Crooked River, CR3|54.642 N 122.742 W|17-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257199Malenka californica voucher P81-CR4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052201","Malenka californica","627","P81-CR4|Canada: British Columbia, Crooked River, CR4|54.388 N 122.633 W|12-Jun-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257193Malenka californica voucher P89-CR4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052189","Malenka californica","633","P89-CR4|Canada: British Columbia, Crooked River, CR4|54.388 N 122.633 W|02-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257191Malenka californica voucher P66-CR108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052185","Malenka californica","627","P66-CR108|Canada: British Columbia, Crooked River, CR108|54.458 N 122.722 W|02-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257182Malenka californica voucher P52-CR4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052167","Malenka californica","627","P52-CR4|Canada: British Columbia, Crooked River, CR4|54.388 N 122.633 W|28-May-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257181Malenka californica voucher P75-CR4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052165","Malenka californica","625","P75-CR4|Canada: British Columbia, Crooked River, CR4|54.388 N 122.633 W|17-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257175Malenka californica voucher P63-CR108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052153","Malenka californica","629","P63-CR108|Canada: British Columbia, Crooked River, CR108|54.458 N 122.722 W|02-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257164Malenka californica voucher P65-CR108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052131","Malenka californica","637","P65-CR108|Canada: British Columbia, Crooked River, CR108|54.458 N 122.722 W|02-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257163Malenka californica voucher P94-CR108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052129","Malenka californica","627","P94-CR108|Canada: British Columbia, Crooked River, CR108|54.458 N 122.722 W|17-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257157Malenka californica voucher P93-CR108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052117","Malenka californica","625","P93-CR108|Canada: British Columbia, Crooked River, CR108|54.458 N 122.722 W|17-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257156Malenka californica voucher P68-CR108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052115","Malenka californica","625","P68-CR108|Canada: British Columbia, Crooked River, CR108|54.458 N 122.722 W|02-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257138Malenka californica voucher P76-CR4 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052079","Malenka californica","627","P76-CR4|Canada: British Columbia, Crooked River, CR4|54.388 N 122.633 W|17-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MT257137Malenka californica voucher P64-CR108 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","2213052077","Malenka californica","625","P64-CR108|Canada: British Columbia, Crooked River, CR108|54.458 N 122.722 W|02-Jul-2015|Danie Erasmus, Dezene Huber, Claire Shrimpton"
"MH841243Malenka coloradensis voucher 0086200 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319663","Malenka coloradensis","609","0086200|USA: Colorado|40.037 N 105.419 W|07-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840943Malenka coloradensis voucher 0086199 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540319063","Malenka coloradensis","641","0086199|USA: Colorado|40.117 N 105.532 W|04-Aug-2011|Brian A. Gill|Boris Kondratieff"
"MH840609Malenka coloradensis voucher 0086194 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540318395","Malenka coloradensis","643","0086194|USA: Colorado|40.406 N 105.549 W|28-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH840459Malenka coloradensis voucher 0086196 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540318095","Malenka coloradensis","658","0086196|USA: Colorado|40.406 N 105.549 W|28-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839838Malenka coloradensis voucher 0086195 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316853","Malenka coloradensis","632","0086195|USA: Colorado|40.406 N 105.549 W|28-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839535Malenka coloradensis voucher 0086197 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540316247","Malenka coloradensis","658","0086197|USA: Colorado|40.406 N 105.549 W|28-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839399Malenka coloradensis voucher 0086126 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540315975","Malenka coloradensis","633","0086126|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH839089Malenka coloradensis voucher 0004349 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540315355","Malenka coloradensis","658","0004349|USA: Colorado|40.406 N 105.549 W|28-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838749Malenka coloradensis voucher 0004348 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540314675","Malenka coloradensis","612","0004348|USA: Colorado|40.406 N 105.549 W|28-Jul-2011|Brian A. Gill|Boris Kondratieff"
"MH838613Malenka coloradensis voucher 0086128 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial","1540314403","Malenka coloradensis","658","0086128|USA: Colorado|40.928 N 105.674 W|05-Jul-2011|Brian A. Gill|Boris Kondratieff"
