"Assay","Taxon","Name","FRmm_total","FRmm_diff","FRmm_3p","FRmm_term","FRmm_AA","FRmm_AG","FRmm_AC","FRmm_TT","FRmm_TG","FRmm_TC","FRmm_GG","FRmm_CC","FR_length","FR_Tm","FR_Tmdiff","Pmm_total","Pmm_center","Pmm_AA","Pmm_AG","Pmm_AC","Pmm_TT","Pmm_TG","Pmm_TC","Pmm_GG","Pmm_CC","P_length","P_Tm"
"LEDN","Amphinemura sulcicollis","JX495650.1 Amphinemura sulcicollis voucher NHMO-EPT_163 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","JX495645.1 Amphinemura sulcicollis voucher NHMO-EPT_413 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","JX495641.1 Amphinemura sulcicollis voucher NHMO-EPT_1051 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","JX495637.1 Amphinemura sulcicollis voucher NHMO-EPT_358 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","JX495658.1 Amphinemura sulcicollis voucher NHMO-EPT_1101 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955888.1 Amphinemura sulcicollis isolate 95A3 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955891.1 Amphinemura sulcicollis isolate 109A3 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955892.1 Amphinemura sulcicollis isolate 109A4 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955893.1 Amphinemura sulcicollis isolate 109A5 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955889.1 Amphinemura sulcicollis isolate 95A4 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955877.1 Amphinemura sulcicollis isolate 112A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955876.1 Amphinemura sulcicollis isolate 112A1 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955875.1 Amphinemura sulcicollis isolate 113A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955874.1 Amphinemura sulcicollis isolate 113A1 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955873.1 Amphinemura sulcicollis isolate 93A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955872.1 Amphinemura sulcicollis isolate 93A1 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955871.1 Amphinemura sulcicollis isolate 94A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955870.1 Amphinemura sulcicollis isolate 95A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955869.1 Amphinemura sulcicollis isolate 107A1 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955868.1 Amphinemura sulcicollis isolate 104A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955867.1 Amphinemura sulcicollis isolate 108A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955866.1 Amphinemura sulcicollis isolate 96A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955865.1 Amphinemura sulcicollis isolate 96A1 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955864.1 Amphinemura sulcicollis isolate 109A2 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura sulcicollis","KU955863.1 Amphinemura sulcicollis isolate 109A1 cytochrome oxidase subunit I (COI) gene partial cds mitochondrial",9,0.111111111111111,0.333333333333333,0.222222222222222,0.111111111111111,0.111111111111111,0.333333333333333,0,0.222222222222222,0.111111111111111,0.111111111111111,0,20,57.1,1.8,7,0.428571428571429,0.142857142857143,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0,0,18,84
"LEDN","Amphinemura triangularis","OK316265.1 Amphinemura triangularis voucher CROBD135 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.272727272727273,0.181818181818182,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.363636363636364,0.0909090909090909,0,0,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0.2,0,0,18,84
"LEDN","Amphinemura triangularis","OK316150.1 Amphinemura triangularis voucher CROBD136 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.272727272727273,0.181818181818182,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.363636363636364,0.0909090909090909,0,0,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0.2,0,0,18,84
"LEDN","Amphinemura triangularis","OK316209.1 Amphinemura triangularis voucher CROBD168 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.272727272727273,0.181818181818182,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.363636363636364,0.0909090909090909,0,0,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0.2,0,0,18,84
"LEDN","Amphinemura triangularis","KY261378.1 Amphinemura triangularis voucher BCZSMAQU001111 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.0909090909090909,0.272727272727273,0.181818181818182,0.0909090909090909,0.181818181818182,0.272727272727273,0,0.363636363636364,0.0909090909090909,0,0,20,57.1,1.8,5,0.4,0,0,0.4,0,0.4,0.2,0,0,18,84
"LEDN","Amphinemura wui","NC_059860.1 Amphinemura wui mitochondrion complete genome",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.333333333333333,0,0.333333333333333,0.111111111111111,0.111111111111111,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","MW551547.1 Amphinemura wui mitochondrion complete genome",9,0.111111111111111,0.444444444444444,0.222222222222222,0,0.111111111111111,0.333333333333333,0,0.333333333333333,0.111111111111111,0.111111111111111,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","JN200475.1 Amphinemura wui voucher EPA0758 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.3,0.1,0,0.2,0.3,0,0.3,0.2,0,0,20,57.1,1.8,1,1,0,0,1,0,0,0,0,0,18,84
"LEDN","Amphinemura wui","JN200474.1 Amphinemura wui voucher EPA0757 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.3,0.1,0,0.2,0.3,0,0.3,0.2,0,0,20,57.1,1.8,1,1,0,0,1,0,0,0,0,0,18,84
"LEDN","Amphinemura wui","HQ568860.1 Amphinemura wui voucher 08INHSP-095 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.3,0.1,0,0.2,0.3,0,0.3,0.2,0,0,20,57.1,1.8,1,1,0,0,1,0,0,0,0,0,18,84
"LEDN","Amphinemura wui","JN200473.1 Amphinemura wui voucher EPA0756 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.3,0.1,0,0.2,0.3,0,0.3,0.2,0,0,20,57.1,1.8,1,1,0,0,1,0,0,0,0,0,18,84
"LEDN","Amphinemura wui","JN200471.1 Amphinemura wui voucher EPA0754 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",10,0.2,0.4,0.2,0,0.1,0.3,0,0.3,0.1,0.1,0.1,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM906742.1 Amphinemura wui voucher 09CBSTO-107 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM906705.1 Amphinemura wui voucher 09CBSTO-061 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM906739.1 Amphinemura wui voucher 09CBSTO-104 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HQ938240.1 Amphinemura wui voucher 09CBSTO-143 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","KM529917.1 Amphinemura wui voucher BIOUG00637-E11 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM405453.1 Amphinemura wui voucher 09CBSTO-016 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM405454.1 Amphinemura wui voucher 09CBSTO-017 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM405455.1 Amphinemura wui voucher 09CBSTO-018 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM906704.1 Amphinemura wui voucher 09CBSTO-060 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM906706.1 Amphinemura wui voucher 09CBSTO-062 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM906738.1 Amphinemura wui voucher 09CBSTO-103 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
"LEDN","Amphinemura wui","HM906740.1 Amphinemura wui voucher 09CBSTO-105 cytochrome oxidase subunit 1 (COI) gene partial cds mitochondrial",11,0.272727272727273,0.363636363636364,0.181818181818182,0,0.0909090909090909,0.363636363636364,0,0.363636363636364,0.0909090909090909,0.0909090909090909,0,20,57.1,1.8,3,0.666666666666667,0,0,0.666666666666667,0,0.333333333333333,0,0,0,18,84
