"Accession_title","UID","Species","Length","Location"
"AB499983Lissoclinum timorense mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Odo","292680357","Lissoclinum timorense","404","Odo|adult|Japan:Okinawa, Okinawajima Is., Odo"
"AB499982Lissoclinum timorense mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Ara Beach","292680355","Lissoclinum timorense","404","Ara Beach|adult|Japan:Okinawa, Kumejima Is., Ara Beach"
"AB499981Lissoclinum timorense mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Bise","292680353","Lissoclinum timorense","404","Bise|adult|Japan:Okinawa, Okinawajima Is., Bise"
"KU221205Lissoclinum vareau voucher UF_606 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961545","Lissoclinum vareau","601","UF_606"
"MW286133Lissoclinum verrilli cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","1935551408","Lissoclinum verrilli","398","Miami Beach FL"
"MN586626Lissoclinum verrilli isolate As77 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869023","Lissoclinum verrilli","583","As77|Bahamas|10-Jun-2008|Susanna Lopez-Legentil"
"MN586625Lissoclinum verrilli isolate As58 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869021","Lissoclinum verrilli","546","As58|Bahamas|03-Jun-2008|Susanna Lopez-Legentil"
"MN586624Lissoclinum verrilli isolate As52 cytochrome oxidase subunit 1 gene, partial cds; mitochondrial","1861869019","Lissoclinum verrilli","556","As52|Bahamas|31-May-2008|Susanna Lopez-Legentil"
"KU221194Lissoclinum verrilli voucher UF_1244 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961523","Lissoclinum verrilli","467","UF_1244"
"JX099361Lissoclinum verrilli clone ZPLV cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","450344371","Lissoclinum verrilli","511","ZPLV|adult|Panama: Bocas del Toro: Isla Cristobal|27-Jun-2011|E. Hirose, X. Turon"
"OM925460Lissoclinum weigelei voucher SZN_B_3177ASC49F cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204602416","Lissoclinum weigelei","714","SZN_B_3177ASC49F|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM925459Lissoclinum weigelei voucher SZN_B_3176ASC49E cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204602414","Lissoclinum weigelei","714","SZN_B_3176ASC49E|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM925458Lissoclinum weigelei voucher SZN_B_3175ASC49D cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204602412","Lissoclinum weigelei","714","SZN_B_3175ASC49D|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM925457Lissoclinum weigelei voucher SZN_B_3174ASC49C cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204602410","Lissoclinum weigelei","714","SZN_B_3174ASC49C|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM925456Lissoclinum weigelei voucher SZN_B_3173ASC49B cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204602408","Lissoclinum weigelei","714","SZN_B_3173ASC49B|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM925455Lissoclinum weigelei voucher SZN_B_3172ASC49A cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204602404","Lissoclinum weigelei","714","SZN_B_3172ASC49A|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"AY600986Polysyncraton lacazei cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","50542859","Polysyncraton lacazei","617","Asc_20"
"KR604727Polysyncraton maurizeliae voucher ColBIO TL61 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","888876635","Polysyncraton maurizeliae","616","ColBIO TL61|Atlantic Ocean|3.86 S 33.81 W|21-Jan-2011|Sandra V. Paiva & Ronaldo R. Oliveira-Filho|Paiva, Oliveira-Filho & Lotufo"
"KU221222Polysyncraton poro voucher UF_682 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961579","Polysyncraton poro","604","UF_682"
"KU221217Polysyncraton poro voucher UF_664 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961569","Polysyncraton poro","605","UF_664"
"OM926011Trididemnum cereum voucher SZN_B_1899ASC25E cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204941049","Trididemnum cereum","789","SZN_B_1899ASC25E|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM926010Trididemnum cereum voucher SZN_B_1853ASC25D cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204941047","Trididemnum cereum","789","SZN_B_1853ASC25D|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM926009Trididemnum cereum voucher SZN_B_1898ASC25C cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204941043","Trididemnum cereum","789","SZN_B_1898ASC25C|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM926008Trididemnum cereum voucher SZN_B_1897ASC25B cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204941039","Trididemnum cereum","789","SZN_B_1897ASC25B|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"OM926007Trididemnum cereum voucher SZN_B_1821ASC25A cytochrome c oxidase subunit I (COX1) gene, partial cds; mitochondrial","2204941035","Trididemnum cereum","789","SZN_B_1821ASC25A|Italy: Miseno Lake, Bacoli, Naples|40.793111 N 14.072287 E|Fabio Crocetta lab.|Fabio Crocetta lab."
"KF309632Trididemnum cereum isolate PRE-AA cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","568404251","Trididemnum cereum","586","PRE-AA|Spain: Premi, Catalunya|25-Mar-2013|Miquel L. Legentil, Susanna Lopez-Legentil|Xavier Turon, Susanna Lopez-Legentil"
"AB602782Trididemnum clinides mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","334683381","Trididemnum clinides","401","Tcli_43|Japan: Okinawa, Okinawajima Is., Bise"
"MH844685Trididemnum cristatum voucher ASC 51 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403693","Trididemnum cristatum","502","ASC 51|India|8.786659 N 78.199097 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"MH844684Trididemnum cristatum voucher ASC 52 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","1482403691","Trididemnum cristatum","511","ASC 52|India|8.7727 N 78.1998 E|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"KU360803Trididemnum cristatum isolate ASC18 cytochrome oxidase subunit I-like (COI) gene, partial sequence; mitochondrial","984766402","Trididemnum cristatum","510","ASC18"
"KR822676Trididemnum cristatum voucher DBTIC 37 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","902251103","Trididemnum cristatum","517","DBTIC 37|India|8.7727 N 78.1995 E|09-Feb-2015|Shabeer Ahmed|Dr. H. Abdul Jaffar Ali"
"JF506187Trididemnum cyanophorum clone 30May08-2-1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","345106496","Trididemnum cyanophorum","605","30May08-2-1|adult|Bahamas: Sweetings Cay - Mangrove"
"KJ725158Trididemnum cyanophorum isolate GAASC7 cytochrome c oxidase subunit 1 (COI) gene, partial cds; mitochondrial","663081875","Trididemnum cyanophorum","596","GAASC7|Andaman and Nicobar Islands"
"KJ632947Trididemnum cyanophorum strain MH-JMC3 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","645905509","Trididemnum cyanophorum","599","MH-JMC3|bio-fouler of ship hull"
"AB433978Trididemnum cyclops mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds","206725157","Trididemnum cyclops","401","adult|Japan:Okinawa, Ishigakijima Is., Hirakubo"
"AB813826Trididemnum cyclops mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A169","572103657","Trididemnum cyclops","401","A169|Japan:Tokyo, Hahajima, Ishjirou Beach"
"AB499972Trididemnum cyclops mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Maeda","292680335","Trididemnum cyclops","401","Maeda|adult|Japan:Okinawa, Okinawajima Is., Maeda"
"KU221206Trididemnum fetia voucher UF_629 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961547","Trididemnum fetia","604","UF_629"
"KU221183Trididemnum maragogi voucher ColBIO TL_234 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961501","Trididemnum maragogi","603","ColBIO TL_234"
"KR604728Trididemnum maragogi voucher ColBIO TL438 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","888876637","Trididemnum maragogi","553","ColBIO TL438|Atlantic Ocean|3.86 S 33.81 W|08-Dec-2011|Sandra V. Paiva & Ronaldo R. Oliveira-Filho|Paiva, Oliveira-Filho & Lotufo"
"AB813827Trididemnum miniatum mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A044","572103659","Trididemnum miniatum","401","A044|Japan:Okinawa, Okinawajima Is., Bise"
"AB499976Trididemnum nubilum mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Ara Beach","292680343","Trididemnum nubilum","401","Ara Beach|adult|Japan:Okinawa, Kumejima Is., Ara Beach"
"AB499975Trididemnum nubilum mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Bise","292680341","Trididemnum nubilum","401","Bise|adult|Japan:Okinawa, Okinawajima Is., Bise"
"AB813828Trididemnum paracyclops mitochondrial coxI gene for cytochrome oxidase subunit I, partial cds, isolate: A162","572103661","Trididemnum paracyclops","401","A162|Japan:Okinawa, Tonakijima Is., Agari-hama"
"AB499974Trididemnum paracyclops mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Hirakubo","292680339","Trididemnum paracyclops","401","Hirakubo|adult|Japan:Okinawa, Ishigakijima Is., Hirakubo"
"AB499973Trididemnum paracyclops mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Ara Beach","292680337","Trididemnum paracyclops","401","Ara Beach|adult|Japan:Okinawa, Kumejima Is., Ara Beach"
"KU221224Trididemnum pigmentatum voucher UF_696 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961583","Trididemnum pigmentatum","604","UF_696"
"MH258886Trididemnum savignii isolate As_107 cytochrome oxidase subunit I gene, partial cds; mitochondrial","1565452599","Trididemnum savignii","604","As_107|04JUN08-1-5|Bahamas|04-Jun-2008|Lopez-Legentil S, Turon X"
"AB499977Trididemnum savignii mitochondrial CoxI gene for cytochrome oxidase subunit I, partial cds, isolate: Nyu","292680345","Trididemnum savignii","401","Nyu|adult|Japan:Fukui, Nyu"
"JF506186Trididemnum solidum clone 9Jun08-2-1 cytochrome c oxidase subunit I (COI) gene, partial cds; mitochondrial","345106494","Trididemnum solidum","587","9Jun08-2-1|adult|Bahamas: Little San Salvador"
"KM924173Trididemnum solidum isolate GAPB14 cytochrome oxidase subunit I gene, partial cds; mitochondrial","752630821","Trididemnum solidum","587","GAPB14|India: Palk Bay Region"
"KU221203Trididemnum tomarahi voucher UF_1424 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial","1045961541","Trididemnum tomarahi","605","UF_1424"
